real_time,grWindSpeed,grWindDirction,grOutdoorTemperature,grAirPressure,grAirDensity,grGridActivePower
2021-12-23 13:25:00,2.8,-4.8,17.7,0.0,1.2,83.0
2021-12-23 13:30:00,2.7,-19.4,17.8,0.0,1.2,87.0
2021-12-23 13:35:00,2.0,5.8,18.6,0.0,1.2,67.0
2021-12-23 13:40:00,3.2,-7.6,18.5,0.0,1.2,106.0
2021-12-23 13:45:00,3.0,2.9,18.1,0.0,1.2,133.0
2021-12-23 13:50:00,3.5,10.0,18.1,0.0,1.2,137.0
2021-12-23 13:55:00,2.7,-6.3,18.2,0.0,1.2,135.0
2021-12-23 14:00:00,3.3,-5.8,18.2,0.0,1.2,143.0
2021-12-23 14:05:00,2.4,-21.3,18.8,0.0,1.2,63.0
2021-12-23 14:10:00,2.9,-2.4,19.0,0.0,1.2,123.0
2021-12-23 14:15:08,2.9,-2.0,18.7,0.0,1.2,98.0
2021-12-23 14:20:02,1.7,-19.1,18.5,0.0,1.2,61.0
2021-12-23 14:25:00,2.3,39.5,18.2,0.0,1.2,57.0
2021-12-23 14:30:00,2.4,-3.7,19.4,0.0,1.2,77.0
2021-12-23 14:35:00,2.5,-10.4,18.5,0.0,1.2,89.0
2021-12-23 14:40:00,3.2,-4.6,18.0,0.0,1.2,100.0
2021-12-23 14:45:00,2.3,-6.3,18.3,0.0,1.2,50.0
2021-12-23 14:50:00,2.8,5.2,18.2,0.0,1.2,109.0
2021-12-23 14:55:00,2.8,8.2,18.0,0.0,1.2,71.0
2021-12-23 15:00:00,2.9,3.2,18.1,0.0,1.2,108.0
2021-12-23 15:05:00,2.8,-6.1,18.6,0.0,1.2,78.0
2021-12-23 15:10:06,2.9,-10.1,18.4,0.0,1.2,112.0
2021-12-23 15:15:00,2.9,-5.2,18.6,0.0,1.2,88.0
2021-12-23 15:20:00,3.0,-14.8,18.3,0.0,1.2,88.0
2021-12-23 15:25:00,2.7,-2.8,18.1,0.0,1.2,72.0
2021-12-23 15:30:00,3.2,8.1,17.8,0.0,1.2,119.0
2021-12-23 15:35:00,2.8,-11.7,17.8,0.0,1.2,93.0
2021-12-23 15:40:00,2.1,-1.5,18.0,0.0,1.2,38.0
2021-12-23 15:45:00,2.9,-16.5,18.3,0.0,1.2,92.0
2021-12-23 15:50:00,1.9,-14.6,18.0,0.0,1.2,124.0
2021-12-23 15:55:00,3.2,3.4,17.7,0.0,1.2,163.0
2021-12-23 16:00:00,2.8,-4.0,17.8,0.0,1.2,101.0
2021-12-23 16:05:00,3.2,-9.6,17.9,0.0,1.2,104.0
2021-12-23 16:10:06,2.8,-19.8,18.1,0.0,1.2,85.0
2021-12-23 16:15:00,2.9,12.3,17.8,0.0,1.2,95.0
2021-12-23 16:20:00,3.8,-10.3,17.6,0.0,1.2,144.0
2021-12-23 16:25:00,2.7,-0.6,17.8,0.0,1.2,70.0
2021-12-23 16:30:00,2.4,-3.9,17.8,0.0,1.2,56.0
2021-12-23 16:35:00,2.9,-4.4,17.6,0.0,1.2,90.0
2021-12-23 16:40:00,3.0,-6.5,17.7,0.0,1.2,82.0
2021-12-23 16:45:01,3.1,-11.1,17.7,0.0,1.2,95.0
2021-12-23 16:50:00,2.7,3.3,17.5,0.0,1.2,74.0
2021-12-23 16:55:00,2.6,4.5,17.6,0.0,1.2,66.0
2021-12-23 17:00:00,2.5,2.0,17.6,0.0,1.2,77.0
2021-12-23 17:05:00,2.8,9.2,17.6,0.0,1.2,94.0
2021-12-23 17:10:00,1.5,-58.7,17.7,0.0,1.2,76.0
2021-12-23 17:15:00,2.9,10.0,17.5,0.0,1.2,137.0
2021-12-23 17:20:00,2.5,-24.6,17.3,0.0,1.2,158.0
2021-12-23 17:25:00,3.7,16.3,17.2,0.0,1.2,225.0
2021-12-23 17:30:00,3.3,-14.4,17.3,0.0,1.2,207.0
2021-12-23 17:35:00,3.3,-1.9,17.1,0.0,1.2,193.0
2021-12-23 17:40:00,4.6,5.8,17.0,0.0,1.2,310.0
2021-12-23 17:45:00,3.4,-1.4,16.9,0.0,1.2,218.0
2021-12-23 17:50:00,3.7,1.0,16.8,0.0,1.2,263.0
2021-12-23 17:55:00,3.4,-19.7,16.8,0.0,1.2,173.0
2021-12-23 18:00:00,3.3,8.9,16.8,0.0,1.2,154.0
2021-12-23 18:05:00,3.9,-1.1,16.9,0.0,1.2,146.0
2021-12-23 18:10:00,2.9,-15.0,16.9,0.0,1.2,80.0
2021-12-23 18:15:00,3.7,-6.8,16.8,0.0,1.2,183.0
2021-12-23 18:20:00,3.1,0.9,16.9,0.0,1.2,118.0
2021-12-23 18:25:00,3.7,22.5,16.8,0.0,1.2,210.0
2021-12-23 18:30:00,3.8,-24.9,16.8,0.0,1.2,296.0
2021-12-23 18:35:00,3.4,-4.1,16.8,0.0,1.2,234.0
2021-12-23 18:40:00,2.8,-7.1,16.8,0.0,1.2,147.0
2021-12-23 18:45:00,2.2,-7.3,16.9,0.0,1.2,106.0
2021-12-23 18:50:00,3.1,-12.4,16.9,0.0,1.2,204.0
2021-12-23 18:55:00,3.7,-5.4,16.9,0.0,1.2,196.0
2021-12-23 19:00:00,4.2,-7.3,16.9,0.0,1.2,227.0
2021-12-23 19:05:00,3.5,-1.7,16.8,0.0,1.2,182.0
2021-12-23 19:10:00,4.2,-2.8,16.9,0.0,1.2,334.0
2021-12-23 19:15:00,4.4,-15.2,16.8,0.0,1.2,358.0
2021-12-23 19:20:00,4.8,7.0,16.8,0.0,1.2,427.0
2021-12-23 19:25:00,4.6,8.1,16.9,0.0,1.2,389.0
2021-12-23 19:30:00,3.8,-2.7,16.9,0.0,1.2,307.0
2021-12-23 19:35:00,3.0,-11.8,16.9,0.0,1.2,207.0
2021-12-23 19:40:00,3.5,3.4,16.9,0.0,1.2,195.0
2021-12-23 19:45:00,3.3,-5.2,16.8,0.0,1.2,186.0
2021-12-23 19:50:00,4.0,-5.4,16.8,0.0,1.2,187.0
2021-12-23 19:55:00,3.2,2.5,16.9,0.0,1.2,174.0
2021-12-23 20:00:00,3.4,-3.9,16.9,0.0,1.2,259.0
2021-12-23 20:05:00,3.1,-1.6,16.9,0.0,1.2,187.0
2021-12-23 20:10:00,4.0,12.1,16.9,0.0,1.2,210.0
2021-12-23 20:15:00,3.8,12.0,16.9,0.0,1.2,225.0
2021-12-23 20:20:00,4.0,14.2,16.9,0.0,1.2,173.0
2021-12-23 20:25:04,3.9,10.2,17.0,0.0,1.2,216.0
2021-12-23 20:30:00,3.9,-15.7,17.0,0.0,1.2,196.0
2021-12-23 20:35:00,3.8,-17.5,17.0,0.0,1.2,226.0
2021-12-23 20:40:00,3.8,-7.4,17.0,0.0,1.2,296.0
2021-12-23 20:45:00,4.2,-2.6,17.0,0.0,1.2,252.0
2021-12-23 20:50:00,3.3,-6.3,17.0,0.0,1.2,207.0
2021-12-23 20:55:00,4.0,5.6,17.0,0.0,1.2,185.0
2021-12-23 21:00:00,3.6,4.9,17.0,0.0,1.2,161.0
2021-12-23 21:05:00,2.9,3.8,17.1,0.0,1.2,144.0
2021-12-23 21:10:00,3.6,7.2,17.1,0.0,1.2,140.0
2021-12-23 21:15:00,3.4,-4.9,17.1,0.0,1.2,155.0
2021-12-23 21:20:00,2.8,-13.7,17.1,0.0,1.2,140.0
2021-12-23 21:25:00,2.9,7.5,17.1,0.0,1.2,74.0
2021-12-23 21:30:00,3.3,-9.1,17.1,0.0,1.2,135.0
2021-12-23 21:35:00,3.9,8.4,17.1,0.0,1.2,177.0
2021-12-23 21:40:00,2.5,-14.5,17.2,0.0,1.2,80.0
2021-12-23 21:45:00,3.4,11.2,17.2,0.0,1.2,213.0
2021-12-23 21:50:00,3.3,-14.0,17.2,0.0,1.2,228.0
2021-12-23 21:55:00,4.2,7.1,17.1,0.0,1.2,262.0
2021-12-23 22:00:00,4.2,-5.9,17.2,0.0,1.2,384.0
2021-12-23 22:05:00,4.3,10.2,17.2,0.0,1.2,380.0
2021-12-23 22:10:00,3.6,0.7,17.2,0.0,1.2,286.0
2021-12-23 22:15:00,3.9,5.9,17.2,0.0,1.2,284.0
2021-12-23 22:20:00,4.2,11.1,17.2,0.0,1.2,265.0
2021-12-23 22:25:00,3.7,-6.6,17.3,0.0,1.2,225.0
2021-12-23 22:30:00,3.8,14.2,17.2,0.0,1.2,272.0
2021-12-23 22:35:00,3.9,-2.7,17.2,0.0,1.2,296.0
2021-12-23 22:40:00,3.7,-9.4,17.3,0.0,1.2,338.0
2021-12-23 22:45:00,3.9,0.2,17.3,0.0,1.2,317.0
2021-12-23 22:50:00,4.0,-1.1,17.3,0.0,1.2,241.0
2021-12-23 22:55:03,4.6,5.3,17.3,0.0,1.2,391.0
2021-12-23 23:00:00,4.6,0.7,17.3,0.0,1.2,320.0
2021-12-23 23:05:00,3.9,5.8,17.3,0.0,1.2,277.0
2021-12-23 23:10:00,3.0,4.1,17.3,0.0,1.2,208.0
2021-12-23 23:15:00,4.1,-6.5,17.3,0.0,1.2,259.0
2021-12-23 23:20:00,4.0,-15.1,17.3,0.0,1.2,282.0
2021-12-23 23:25:00,3.9,-20.1,17.3,0.0,1.2,282.0
2021-12-23 23:30:00,3.8,-8.1,17.4,0.0,1.2,310.0
2021-12-23 23:35:00,4.0,-12.2,17.4,0.0,1.2,384.0
2021-12-23 23:40:00,4.0,5.7,17.4,0.0,1.2,327.0
2021-12-23 23:45:00,4.2,2.0,17.3,0.0,1.2,216.0
2021-12-23 23:50:00,4.4,1.4,17.3,0.0,1.2,323.0
2021-12-23 23:55:00,4.1,2.5,17.3,0.0,1.2,229.0
2021-12-24 00:00:00,4.0,-8.2,17.3,0.0,1.2,254.0
2021-12-24 00:05:00,3.9,-22.1,17.4,0.0,1.2,272.0
2021-12-24 00:10:00,4.0,-3.9,17.4,0.0,1.2,262.0
2021-12-24 00:15:00,3.6,1.4,17.4,0.0,1.2,257.0
2021-12-24 00:20:00,5.0,-11.5,17.4,0.0,1.2,377.0
2021-12-24 00:25:00,4.7,-11.8,17.4,0.0,1.2,379.0
2021-12-24 00:30:00,4.9,-12.4,17.5,0.0,1.2,368.0
2021-12-24 00:35:00,4.8,0.1,17.4,0.0,1.2,322.0
2021-12-24 00:40:00,4.1,-7.4,17.5,0.0,1.2,399.0
2021-12-24 00:45:00,4.8,-9.6,17.4,0.0,1.2,368.0
2021-12-24 00:50:00,4.3,-13.4,17.5,0.0,1.2,336.0
2021-12-24 00:55:00,3.7,4.1,17.5,0.0,1.2,321.0
2021-12-24 01:00:00,3.8,-2.9,17.5,0.0,1.2,327.0
2021-12-24 01:05:00,3.0,-14.0,17.5,0.0,1.2,181.0
2021-12-24 01:10:00,3.0,33.7,17.5,0.0,1.2,200.0
2021-12-24 01:15:00,3.1,5.5,17.6,0.0,1.2,150.0
2021-12-24 01:20:00,3.2,-8.9,17.6,0.0,1.2,105.0
2021-12-24 01:25:00,3.4,-13.2,17.6,0.0,1.2,108.0
2021-12-24 01:30:00,3.1,-3.7,17.5,0.0,1.2,143.0
2021-12-24 01:35:00,2.6,-3.3,17.5,0.0,1.2,88.0
2021-12-24 01:40:00,3.6,0.2,17.5,0.0,1.2,108.0
2021-12-24 01:45:00,2.5,18.8,17.6,0.0,1.2,67.0
2021-12-24 01:50:00,2.8,-8.9,17.5,0.0,1.2,78.0
2021-12-24 01:55:00,2.8,-12.5,17.5,0.0,1.2,88.0
2021-12-24 02:00:00,4.3,-0.5,17.5,0.0,1.2,259.0
2021-12-24 02:05:00,4.0,-15.0,17.5,0.0,1.2,166.0
2021-12-24 02:10:00,3.3,-35.1,17.5,0.0,1.2,136.0
2021-12-24 02:15:06,2.8,-12.0,17.4,0.0,1.2,121.0
2021-12-24 02:20:00,2.5,-18.2,17.4,0.0,1.2,82.0
2021-12-24 02:25:00,1.9,-5.1,17.4,0.0,1.2,96.0
2021-12-24 02:30:00,2.6,-8.5,17.4,0.0,1.2,66.0
2021-12-24 02:35:00,3.6,21.9,17.4,0.0,1.2,188.0
2021-12-24 02:40:00,3.4,-3.0,17.4,0.0,1.2,168.0
2021-12-24 02:45:00,3.0,0.4,17.4,0.0,1.2,207.0
2021-12-24 02:50:00,3.3,-6.1,17.3,0.0,1.2,194.0
2021-12-24 02:55:00,3.3,9.5,17.3,0.0,1.2,174.0
2021-12-24 03:00:00,2.4,15.1,17.2,0.0,1.2,157.0
2021-12-24 03:05:04,3.1,3.3,17.2,0.0,1.2,199.0
2021-12-24 03:10:00,2.8,-14.2,17.1,0.0,1.2,104.0
2021-12-24 03:15:04,4.3,-12.7,17.1,0.0,1.2,219.0
2021-12-24 03:20:00,4.5,6.0,17.1,0.0,1.2,236.0
2021-12-24 03:25:00,3.2,-3.8,17.1,0.0,1.2,172.0
2021-12-24 03:30:00,3.4,5.5,17.0,0.0,1.2,193.0
2021-12-24 03:35:00,3.6,-10.2,17.0,0.0,1.2,294.0
2021-12-24 03:40:00,3.8,-1.1,17.0,0.0,1.2,258.0
2021-12-24 03:45:00,3.4,-2.6,17.0,0.0,1.2,180.0
2021-12-24 03:50:00,3.3,10.0,17.0,0.0,1.2,261.0
2021-12-24 03:55:00,4.2,7.4,17.0,0.0,1.2,292.0
2021-12-24 04:00:00,2.4,-6.5,17.0,0.0,1.2,127.0
2021-12-24 04:05:01,3.7,-3.6,17.0,0.0,1.2,172.0
2021-12-24 04:10:00,3.9,16.6,17.0,0.0,1.2,241.0
2021-12-24 04:15:00,4.7,-9.4,16.9,0.0,1.2,396.0
2021-12-24 04:20:00,4.0,-9.0,16.9,0.0,1.2,267.0
2021-12-24 04:25:00,3.9,6.6,16.9,0.0,1.2,394.0
2021-12-24 04:30:01,2.8,-9.6,16.9,0.0,1.2,110.0
2021-12-24 04:35:00,3.6,-4.0,16.9,0.0,1.2,207.0
2021-12-24 04:40:00,4.1,-3.2,16.8,0.0,1.2,215.0
2021-12-24 04:45:00,3.4,1.9,16.9,0.0,1.2,109.0
2021-12-24 04:50:00,3.5,-15.8,16.9,0.0,1.2,163.0
2021-12-24 04:55:00,4.2,-2.7,16.8,0.0,1.2,253.0
2021-12-24 05:00:00,4.4,-1.6,16.8,0.0,1.2,261.0
2021-12-24 05:05:00,3.6,-16.9,16.8,0.0,1.2,242.0
2021-12-24 05:10:00,4.4,-9.5,16.8,0.0,1.2,250.0
2021-12-24 05:15:00,4.0,7.5,16.8,0.0,1.2,155.0
2021-12-24 05:20:00,3.4,-1.3,16.7,0.0,1.2,168.0
2021-12-24 05:25:00,4.6,15.1,16.7,0.0,1.2,226.0
2021-12-24 05:30:00,4.9,24.0,16.7,0.0,1.2,331.0
2021-12-24 05:35:00,1.7,-9.9,16.7,0.0,1.2,207.0
2021-12-24 05:40:07,2.4,8.3,16.8,0.0,1.2,150.0
2021-12-24 05:45:02,3.7,-1.8,16.7,0.0,1.2,266.0
2021-12-24 05:50:00,3.8,9.1,16.6,0.0,1.2,334.0
2021-12-24 05:55:00,3.8,-1.1,16.6,0.0,1.2,367.0
2021-12-24 06:00:00,3.1,13.2,16.7,0.0,1.2,414.0
2021-12-24 06:05:00,2.3,-25.5,16.7,0.0,1.2,78.0
2021-12-24 06:10:00,3.9,22.3,16.7,0.0,1.2,242.0
2021-12-24 06:15:00,3.1,-14.0,16.7,0.0,1.2,130.0
2021-12-24 06:20:00,3.4,-2.5,16.7,0.0,1.2,149.0
2021-12-24 06:25:00,3.8,-4.2,16.7,0.0,1.2,224.0
2021-12-24 06:30:00,3.6,1.9,16.7,0.0,1.2,166.0
2021-12-24 06:35:00,4.3,2.8,16.6,0.0,1.2,181.0
2021-12-24 06:40:00,3.9,-14.4,16.7,0.0,1.2,296.0
2021-12-24 06:45:08,2.6,-0.2,16.6,0.0,1.2,158.0
2021-12-24 06:50:00,4.2,25.2,16.6,0.0,1.2,244.0
2021-12-24 06:55:00,3.8,10.7,16.6,0.0,1.2,198.0
2021-12-24 07:00:00,3.4,10.1,16.6,0.0,1.2,203.0
2021-12-24 07:05:00,3.7,-9.5,16.6,0.0,1.2,240.0
2021-12-24 07:10:02,3.8,-4.2,16.7,0.0,1.2,218.0
2021-12-24 07:15:00,3.4,-1.3,16.7,0.0,1.2,222.0
2021-12-24 07:20:00,3.4,-3.3,16.6,0.0,1.2,176.0
2021-12-24 07:25:00,3.2,-7.3,16.6,0.0,1.2,151.0
2021-12-24 07:30:00,2.7,-2.1,16.7,0.0,1.2,111.0
2021-12-24 07:35:00,3.4,-3.4,16.7,0.0,1.2,109.0
2021-12-24 07:40:00,3.0,26.3,16.6,0.0,1.2,140.0
2021-12-24 07:45:00,3.2,-3.0,16.6,0.0,1.2,128.0
2021-12-24 07:50:00,2.9,13.3,16.6,0.0,1.2,109.0
2021-12-24 07:55:00,4.6,-4.7,16.7,0.0,1.2,186.0
2021-12-24 08:00:00,4.0,6.2,16.8,0.0,1.2,196.0
2021-12-24 08:05:00,2.8,0.7,16.8,0.0,1.2,172.0
2021-12-24 08:10:08,3.2,5.5,16.8,0.0,1.2,164.0
2021-12-24 08:15:00,4.1,20.8,16.7,0.0,1.2,169.0
2021-12-24 08:20:00,3.1,-3.3,16.7,0.0,1.2,105.0
2021-12-24 08:25:04,4.1,11.7,16.8,0.0,1.2,225.0
2021-12-24 08:30:00,4.2,-3.1,16.8,0.0,1.2,380.0
2021-12-24 08:35:00,4.7,10.8,16.8,0.0,1.2,398.0
2021-12-24 08:40:00,3.7,-13.5,17.0,0.0,1.2,389.0
2021-12-24 08:45:00,2.7,-6.2,17.1,0.0,1.2,88.0
2021-12-24 08:50:00,2.4,-21.5,17.2,0.0,1.2,116.0
2021-12-24 08:55:00,3.2,6.9,17.4,0.0,1.2,119.0
2021-12-24 09:00:00,2.8,-15.9,17.7,0.0,1.2,77.0
2021-12-24 09:05:00,3.0,-25.1,17.5,0.0,1.2,122.0
2021-12-24 09:10:00,2.8,3.7,17.5,0.0,1.2,125.0
2021-12-24 09:15:00,2.6,23.6,17.7,0.0,1.2,69.0
2021-12-24 09:20:00,2.7,12.4,17.8,0.0,1.2,62.0
2021-12-24 09:25:00,1.6,-11.4,18.4,0.0,1.2,64.0
2021-12-24 09:30:03,1.9,-5.7,18.2,0.0,1.2,72.0
2021-12-24 09:35:00,2.4,-9.8,18.4,0.0,1.2,124.0
2021-12-24 09:40:00,4.1,5.6,18.4,0.0,1.2,238.0
2021-12-24 09:45:00,4.2,-6.0,18.7,0.0,1.2,259.0
2021-12-24 09:50:00,2.7,10.1,18.4,0.0,1.2,177.0
2021-12-24 09:55:00,3.9,0.2,18.3,0.0,1.2,197.0
2021-12-24 10:00:00,3.6,5.2,18.2,0.0,1.2,189.0
2021-12-24 10:05:00,4.2,-0.6,18.2,0.0,1.2,259.0
2021-12-24 10:10:00,3.8,5.7,18.3,0.0,1.2,220.0
2021-12-24 10:15:00,3.3,-12.8,18.8,0.0,1.2,122.0
2021-12-24 10:20:00,1.1,33.8,19.6,0.0,1.2,57.0
2021-12-24 10:25:00,2.7,-22.0,19.7,0.0,1.2,54.0
2021-12-24 10:30:00,2.9,-11.3,19.7,0.0,1.2,94.0
2021-12-24 10:35:00,3.6,-6.3,19.1,0.0,1.2,183.0
2021-12-24 10:40:00,4.0,-7.6,18.8,0.0,1.2,208.0
2021-12-24 10:45:00,3.8,1.9,18.7,0.0,1.2,190.0
2021-12-24 10:50:00,3.2,-19.5,19.2,0.0,1.2,101.0
2021-12-24 10:55:00,4.3,-9.1,19.4,0.0,1.2,207.0
2021-12-24 11:00:00,3.5,-6.3,19.3,0.0,1.2,136.0
2021-12-24 11:05:08,4.0,-3.8,19.4,0.0,1.2,224.0
2021-12-24 11:10:00,3.2,-22.3,19.4,0.0,1.2,157.0
2021-12-24 11:15:00,4.3,-0.1,19.0,0.0,1.2,224.0
2021-12-24 11:20:00,4.2,7.4,18.9,0.0,1.2,335.0
2021-12-24 11:25:00,4.1,24.7,18.8,0.0,1.2,174.0
2021-12-24 11:30:00,3.6,46.9,19.6,0.0,1.2,145.0
2021-12-24 11:35:00,2.8,-19.8,19.6,0.0,1.2,107.0
2021-12-24 11:40:00,2.9,-30.1,19.4,0.0,1.2,170.0
2021-12-24 11:45:00,3.4,-23.8,20.6,0.0,1.2,82.0
2021-12-24 11:50:00,4.7,-2.3,19.5,0.0,1.2,401.0
2021-12-24 11:55:00,3.2,9.2,19.0,0.0,1.2,109.0
2021-12-24 12:00:00,2.6,-0.2,19.6,0.0,1.2,147.0
2021-12-24 12:05:00,4.1,-19.1,19.7,0.0,1.2,248.0
2021-12-24 12:10:00,2.7,23.3,19.2,0.0,1.2,389.0
2021-12-24 12:15:00,4.6,32.2,19.3,0.0,1.2,207.0
2021-12-24 12:20:00,4.7,-14.5,19.0,0.0,1.2,435.0
2021-12-24 12:25:00,5.3,-3.8,18.8,0.0,1.2,399.0
2021-12-24 12:30:00,4.7,-28.4,19.2,0.0,1.2,302.0
2021-12-24 12:35:00,4.2,14.9,19.3,0.0,1.2,301.0
2021-12-24 12:40:00,4.1,20.2,18.9,0.0,1.2,271.0
2021-12-24 12:45:00,3.2,-19.0,20.5,0.0,1.2,72.0
2021-12-24 12:50:00,3.9,-17.8,19.4,0.0,1.2,303.0
2021-12-24 12:55:00,4.7,-16.1,19.6,0.0,1.2,227.0
2021-12-24 13:00:00,3.7,-7.7,18.9,0.0,1.2,158.0
2021-12-24 13:05:00,4.4,-4.6,19.5,0.0,1.2,262.0
2021-12-24 13:10:00,3.1,35.5,19.3,0.0,1.2,188.0
2021-12-24 13:15:00,3.8,19.2,19.2,0.0,1.2,273.0
2021-12-24 13:20:00,4.1,-4.6,18.7,0.0,1.2,315.0
2021-12-24 13:25:00,4.1,-13.5,19.1,0.0,1.2,258.0
2021-12-24 13:30:00,4.0,2.6,19.0,0.0,1.2,219.0
2021-12-24 13:35:00,2.7,-14.3,19.0,0.0,1.2,112.0
2021-12-24 13:40:00,4.0,22.3,18.6,0.0,1.2,173.0
2021-12-24 13:45:00,3.9,13.8,18.6,0.0,1.2,205.0
2021-12-24 13:50:00,2.8,26.4,18.7,0.0,1.2,135.0
2021-12-24 13:55:00,3.5,13.7,18.7,0.0,1.2,101.0
2021-12-24 14:00:00,4.0,5.2,18.5,0.0,1.2,275.0
2021-12-24 14:05:00,3.1,0.2,18.5,0.0,1.2,112.0
2021-12-24 14:10:00,3.7,-15.8,18.4,0.0,1.2,160.0
2021-12-24 14:15:00,3.6,-0.9,18.2,0.0,1.2,188.0
2021-12-24 14:20:08,2.0,27.3,18.7,0.0,1.2,108.0
2021-12-24 14:25:00,3.7,12.0,18.2,0.0,1.2,177.0
2021-12-24 14:30:00,4.2,8.8,18.4,0.0,1.2,218.0
2021-12-24 14:35:05,4.5,-1.6,18.3,0.0,1.2,165.0
2021-12-24 14:40:00,3.1,20.5,18.2,0.0,1.2,108.0
2021-12-24 14:45:08,3.3,-17.7,18.6,0.0,1.2,71.0
2021-12-24 14:50:00,1.9,-14.1,18.3,0.0,1.2,60.0
2021-12-24 14:55:00,3.7,18.5,18.2,0.0,1.2,118.0
2021-12-24 15:00:07,3.5,-2.4,18.2,0.0,1.2,105.0
2021-12-24 15:05:00,2.3,-5.2,18.5,0.0,1.2,43.0
2021-12-24 15:10:00,4.3,9.1,18.3,0.0,1.2,75.0
2021-12-24 15:15:00,3.4,11.2,18.2,0.0,1.2,149.0
2021-12-24 15:20:00,2.1,-20.5,18.4,0.0,1.2,60.0
2021-12-24 15:25:04,3.5,-9.4,18.4,0.0,1.2,142.0
2021-12-24 15:30:00,3.2,-12.5,18.5,0.0,1.2,127.0
2021-12-24 15:35:00,2.0,-8.0,18.6,0.0,1.2,97.0
2021-12-24 15:40:00,2.2,3.9,18.3,0.0,1.2,141.0
2021-12-24 15:45:00,3.6,-10.9,18.4,0.0,1.2,124.0
2021-12-24 15:50:00,3.2,11.7,18.0,0.0,1.2,222.0
2021-12-24 15:55:00,4.0,14.0,18.0,0.0,1.2,159.0
2021-12-24 16:00:00,2.0,-15.4,18.2,0.0,1.2,77.0
2021-12-24 16:05:00,4.3,12.0,18.1,0.0,1.2,-2.0
2021-12-24 16:10:00,3.7,-18.1,18.2,0.0,1.2,144.0
2021-12-24 16:15:00,2.9,-19.3,18.3,0.0,1.2,123.0
2021-12-24 16:20:00,4.3,-5.1,18.1,0.0,1.2,278.0
2021-12-24 16:25:00,2.7,17.4,18.2,0.0,1.2,186.0
2021-12-24 16:30:00,3.9,-14.7,18.2,0.0,1.2,221.0
2021-12-24 16:35:00,3.8,24.9,18.1,0.0,1.2,126.0
2021-12-24 16:40:00,4.6,-15.1,18.2,0.0,1.2,208.0
2021-12-24 16:45:00,3.3,-6.6,18.1,0.0,1.2,187.0
2021-12-24 16:50:00,2.9,-18.2,18.3,0.0,1.2,95.0
2021-12-24 16:55:00,1.5,-9.4,18.3,0.0,1.2,57.0
2021-12-24 17:00:00,4.9,3.2,18.1,0.0,1.2,242.0
2021-12-24 17:05:00,3.3,7.7,18.1,0.0,1.2,140.0
2021-12-24 17:10:00,3.3,1.5,18.0,0.0,1.2,250.0
2021-12-24 17:15:00,4.4,0.1,17.9,0.0,1.2,300.0
2021-12-24 17:20:00,2.5,-2.2,18.0,0.0,1.2,146.0
2021-12-24 17:25:00,3.1,-9.2,17.9,0.0,1.2,123.0
2021-12-24 17:30:00,2.3,-1.0,17.9,0.0,1.2,80.0
2021-12-24 17:35:00,3.0,19.5,17.8,0.0,1.2,111.0
2021-12-24 17:40:00,2.8,-3.8,17.8,0.0,1.2,138.0
2021-12-24 17:45:00,3.7,3.6,17.7,0.0,1.2,223.0
2021-12-24 17:50:00,3.9,14.2,17.6,0.0,1.2,196.0
2021-12-24 17:55:00,2.8,-14.4,17.7,0.0,1.2,144.0
2021-12-24 18:00:00,3.3,-2.6,17.7,0.0,1.2,131.0
2021-12-24 18:05:00,4.2,-3.0,17.6,0.0,1.2,164.0
2021-12-24 18:10:00,3.3,-2.2,17.7,0.0,1.2,132.0
2021-12-24 18:15:00,2.9,-2.0,17.7,0.0,1.2,81.0
2021-12-24 18:20:00,3.2,-1.8,17.6,0.0,1.2,126.0
2021-12-24 18:25:00,3.6,6.5,17.6,0.0,1.2,163.0
2021-12-24 18:30:00,3.4,-5.6,17.6,0.0,1.2,140.0
2021-12-24 18:35:00,3.2,-2.8,17.6,0.0,1.2,123.0
2021-12-24 18:40:00,3.0,-3.9,17.6,0.0,1.2,132.0
2021-12-24 18:45:00,3.3,-2.0,17.6,0.0,1.2,125.0
2021-12-24 18:50:00,3.1,-4.3,17.6,0.0,1.2,102.0
2021-12-24 18:55:00,2.8,-4.9,17.6,0.0,1.2,87.0
2021-12-24 19:00:00,2.7,0.7,17.6,0.0,1.2,106.0
2021-12-24 19:05:00,2.8,3.4,17.6,0.0,1.2,85.0
2021-12-24 19:10:00,3.1,-4.2,17.6,0.0,1.2,111.0
2021-12-24 19:15:00,2.6,-9.1,17.6,0.0,1.2,91.0
2021-12-24 19:20:00,3.9,-4.8,17.6,0.0,1.2,137.0
2021-12-24 19:25:00,3.1,-6.6,17.6,0.0,1.2,131.0
2021-12-24 19:30:00,3.6,-7.4,17.7,0.0,1.2,113.0
2021-12-24 19:35:00,2.9,-3.4,17.7,0.0,1.2,126.0
2021-12-24 19:40:00,3.4,-2.8,17.7,0.0,1.2,143.0
2021-12-24 19:45:00,3.7,20.1,17.7,0.0,1.2,175.0
2021-12-24 19:50:00,3.2,-3.0,17.7,0.0,1.2,163.0
2021-12-24 19:55:00,3.4,-16.5,17.7,0.0,1.2,158.0
2021-12-24 20:00:00,3.3,7.4,17.7,0.0,1.2,167.0
2021-12-24 20:05:00,4.0,1.9,17.7,0.0,1.2,169.0
2021-12-24 20:10:00,3.6,-3.9,17.8,0.0,1.2,176.0
